tdb_tags_omh.csv,Tess of the dUrbervilles,"""  Concluding thus, the parson rode on his way, with doubts
as to his discretion in retailing this curious bit of lore.

When he was gone,",Durbeyfield,"walked a few steps in a profound
reverie, and then sat down upon the grassy bank by the roadside,
depositing his basket before him.  In a few",6576,6587,Other Male Human
tdb_tags_flora.csv,Tess of the dUrbervilles,"discretion in retailing this curious bit of lore.

When he was gone, Durbeyfield walked a few steps in a profound
reverie, and then sat down upon the",grassy,"bank by the roadside,
depositing his basket before him.  In a few minutes a youth appeared
in the distance, walking in the same direction as that which",6657,6663,Flora
tdb_tags_omh.csv,Tess of the dUrbervilles,",
depositing his basket before him.  In a few minutes a youth appeared
in the distance, walking in the same direction as that which had been
pursued by",Durbeyfield,".  The latter, on seeing him, held up his hand,
and the lad quickened his pace and came near.

""Boy, take up that basket",6836,6847,Other Male Human
tdb_tags_flora.csv,Tess of the dUrbervilles,"lad quickened his pace and came near.

""Boy, take up that basket!  I want 'ee to go on an errand for me.""

The",lath-like,"stripling frowned.  ""Who be you, then, John
Durbeyfield, to order me about and call me 'boy'?  You know my
name as well",7014,7023,Flora
tdb_tags_omh.csv,Tess of the dUrbervilles,"take up that basket!  I want 'ee to go on an errand for me.""

The lath-like stripling frowned.  ""Who be you, then,","John
Durbeyfield",", to order me about and call me 'boy'?  You know my
name as well as I know yours!""

""Do you, do you",7063,7079,Other Male Human
tdb_tags_omh.csv,Tess of the dUrbervilles,"the secret--that's the secret! Now obey my
orders, and take the message I'm going to charge 'ee wi'...  Well,",Fred,", I don't mind telling you that the secret is that I'm one of a
noble race--it has been just found out by me this present afternoon",7298,7302,Other Male Human
tdb_tags_omh.csv,Tess of the dUrbervilles,"I'm one of a
noble race--it has been just found out by me this present afternoon,
P.M.""  And as he made the announcement,",Durbeyfield,", declining from
his sitting position, luxuriously stretched himself out upon the bank
among the daisies.

The lad stood before Durbeyfield, and contemplated his length from
crown",7475,7486,Other Male Human
tdb_tags_flora.csv,Tess of the dUrbervilles,"present afternoon,
P.M.""  And as he made the announcement, Durbeyfield, declining from
his sitting position, luxuriously stretched himself out upon the bank
among the",daisies,".

The lad stood before Durbeyfield, and contemplated his length from
crown to toe.

""Sir John d'Urberville--that's who I am,"" continued the",7583,7590,Flora
tdb_tags_omh.csv,Tess of the dUrbervilles,"And as he made the announcement, Durbeyfield, declining from
his sitting position, luxuriously stretched himself out upon the bank
among the daisies.

The lad stood before",Durbeyfield,", and contemplated his length from
crown to toe.

""Sir John d'Urberville--that's who I am,"" continued the prostrate
man.  ""That is",7614,7625,Other Male Human
tdb_tags_omh.csv,Tess of the dUrbervilles,"sitting position, luxuriously stretched himself out upon the bank
among the daisies.

The lad stood before Durbeyfield, and contemplated his length from
crown to toe.

""",Sir John d'Urberville,"--that's who I am,"" continued the prostrate
man.  ""That is if knights were baronets--which they be.  'Tis
recorded in",7676,7697,Other Male Human
tdb_tags_fauna.csv,Tess of the dUrbervilles,"""

""Now take up that basket, and goo on to Marlott, and when you've come
to The Pure Drop Inn, tell 'em to send a",horse,"and carriage to me
immed'ately, to carry me hwome.  And in the bottom o' the carriage
they be to put a noggin o' rum in a",8565,8570,Fauna
tdb_tags_omh.csv,Tess of the dUrbervilles,"because she
needn't finish it, and wait till I come hwome, as I've news to tell
her.""

As the lad stood in a dubious attitude,",Durbeyfield,"put his hand in
his pocket, and produced a shilling, one of the chronically few that
he possessed.

""Here's for your labour, lad.""",8971,8982,Other Male Human
tdb_tags_omh.csv,Tess of the dUrbervilles,"few that
he possessed.

""Here's for your labour, lad.""

This made a difference in the young man's estimate of the position.

""Yes,",Sir John,".  Thank 'ee.  Anything else I can do for 'ee, Sir
John?""

""Tell 'em at hwome that I should like for supper",9190,9198,Other Male Human
tdb_tags_omh.csv,Tess of the dUrbervilles,"a difference in the young man's estimate of the position.

""Yes, Sir John.  Thank 'ee.  Anything else I can do for 'ee,","Sir
John","?""

""Tell 'em at hwome that I should like for supper,--well, lamb's fry
if they can get it; and if they",9245,9253,Other Male Human
tdb_tags_fauna.csv,Tess of the dUrbervilles,"Anything else I can do for 'ee, Sir
John?""

""Tell 'em at hwome that I should like for supper,--well,",lamb's,"fry
if they can get it; and if they can't, black-pot; and if they can't
get that, well chitterlings will do.""

""Yes,",9314,9320,Fauna
tdb_tags_omh.csv,Tess of the dUrbervilles,"fry
if they can get it; and if they can't, black-pot; and if they can't
get that, well chitterlings will do.""

""Yes,",Sir John,".""

The boy took up the basket, and as he set out the notes of a brass
band were heard from the direction of the village.

""",9438,9446,Other Male Human
tdb_tags_omh.csv,Tess of the dUrbervilles,"up the basket, and as he set out the notes of a brass
band were heard from the direction of the village.

""What's that?"" said",Durbeyfield,".  ""Not on account o' I?""

""'Tis the women's club-walking, Sir John.  Why, your da'ter is one o'
the members",9589,9600,Other Male Human
tdb_tags_omh.csv,Tess of the dUrbervilles,"the direction of the village.

""What's that?"" said Durbeyfield.  ""Not on account o' I?""

""'Tis the women's club-walking,",Sir John,".  Why, your da'ter is one o'
the members.""

""To be sure--I'd quite forgot it in my thoughts of greater things!",9659,9667,Other Male Human
tdb_tags_omh.csv,Tess of the dUrbervilles,", vamp on to Marlott, will ye, and order that carriage, and
maybe I'll drive round and inspect the club.""

The lad departed, and",Durbeyfield,"lay waiting on the grass and
daisies in the evening sun.  Not a soul passed that way for a long
while, and the faint notes of the band",9912,9923,Other Male Human
tdb_tags_flora.csv,Tess of the dUrbervilles,", will ye, and order that carriage, and
maybe I'll drive round and inspect the club.""

The lad departed, and Durbeyfield lay waiting on the",grass,"and
daisies in the evening sun.  Not a soul passed that way for a long
while, and the faint notes of the band were the only human sounds",9943,9948,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"ye, and order that carriage, and
maybe I'll drive round and inspect the club.""

The lad departed, and Durbeyfield lay waiting on the grass and",daisies,"in the evening sun.  Not a soul passed that way for a long
while, and the faint notes of the band were the only human sounds
audible within",9953,9960,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,", Dogbury, High Stoy, and Bubb Down.  The
traveller from the coast, who, after plodding northward for a score
of miles over calcareous downs and",corn-lands,", suddenly reaches
the verge of one of these escarpments, is surprised and delighted
to behold, extended like a map beneath him, a country differing
absolutely from",11068,11078,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"him the
hills are open, the sun blazes down upon fields so large as to give
an unenclosed character to the landscape, the lanes are white, the",hedges,"low and plashed, the atmosphere colourless.  Here, in the
valley, the world seems to be constructed upon a smaller and more
delicate scale; the fields",11428,11434,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"the
valley, the world seems to be constructed upon a smaller and more
delicate scale; the fields are mere paddocks, so reduced that from
this height their",hedgerows,"appear a network of dark green threads
overspreading the paler green of the grass.  The atmosphere beneath
is languorous, and is so tinged with azure that what artists",11644,11653,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"delicate scale; the fields are mere paddocks, so reduced that from
this height their hedgerows appear a network of dark green threads
overspreading the paler green of the",grass,".  The atmosphere beneath
is languorous, and is so tinged with azure that what artists call the
middle distance partakes also of that hue, while the horizon beyond",11730,11735,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,", while the horizon beyond
is of the deepest ultramarine.  Arable lands are few and limited;
with but slight exceptions the prospect is a broad rich mass of",grass,"and trees, mantling minor hills and dales within the major.  Such is
the Vale of Blackmoor.

The district is of historic, no less than of topographical",12029,12034,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"the horizon beyond
is of the deepest ultramarine.  Arable lands are few and limited;
with but slight exceptions the prospect is a broad rich mass of grass
and",trees,", mantling minor hills and dales within the major.  Such is
the Vale of Blackmoor.

The district is of historic, no less than of topographical interest.",12039,12044,Flora
tdb_tags_fauna.csv,Tess of the dUrbervilles,"the Vale of Blackmoor.

The district is of historic, no less than of topographical interest.
The Vale was known in former times as the Forest of White",Hart,", from
a curious legend of King Henry III's reign, in which the killing by
a certain Thomas de la Lynd of a beautiful white hart which the king",12255,12259,Fauna
tdb_tags_omh.csv,Tess of the dUrbervilles,"is of historic, no less than of topographical interest.
The Vale was known in former times as the Forest of White Hart, from
a curious legend of",King Henry III's,"reign, in which the killing by
a certain Thomas de la Lynd of a beautiful white hart which the king
had run down and spared, was made the",12286,12302,Other Male Human
tdb_tags_omh.csv,Tess of the dUrbervilles,"Vale was known in former times as the Forest of White Hart, from
a curious legend of King Henry III's reign, in which the killing by
a certain",Thomas de la Lynd,"of a beautiful white hart which the king
had run down and spared, was made the occasion of a heavy fine.
In those days, and till comparatively",12344,12361,Other Male Human
tdb_tags_fauna.csv,Tess of the dUrbervilles,"Forest of White Hart, from
a curious legend of King Henry III's reign, in which the killing by
a certain Thomas de la Lynd of a beautiful white",hart,"which the king
had run down and spared, was made the occasion of a heavy fine.
In those days, and till comparatively recent times, the country",12383,12387,Fauna
tdb_tags_flora.csv,Tess of the dUrbervilles,"king
had run down and spared, was made the occasion of a heavy fine.
In those days, and till comparatively recent times, the country was
densely",wooded,".  Even now, traces of its earlier condition are to be
found in the old oak copses and irregular belts of timber that yet
survive upon its slopes,",12543,12549,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"those days, and till comparatively recent times, the country was
densely wooded.  Even now, traces of its earlier condition are to be
found in the old",oak,"copses and irregular belts of timber that yet
survive upon its slopes, and the hollow-trunked trees that shade so
many of its pastures.

The forests have departed,",12621,12624,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"recent times, the country was
densely wooded.  Even now, traces of its earlier condition are to be
found in the old oak copses and irregular belts of",timber,"that yet
survive upon its slopes, and the hollow-trunked trees that shade so
many of its pastures.

The forests have departed, but some old customs of their",12655,12661,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,", traces of its earlier condition are to be
found in the old oak copses and irregular belts of timber that yet
survive upon its slopes, and the hollow-trunked",trees,"that shade so
many of its pastures.

The forests have departed, but some old customs of their shades
remain.  Many, however, linger only in a",12719,12724,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"in the old oak copses and irregular belts of timber that yet
survive upon its slopes, and the hollow-trunked trees that shade so
many of its pastures.

The",forests,"have departed, but some old customs of their shades
remain.  Many, however, linger only in a metamorphosed or disguised
form.  The May-Day dance, for",12766,12773,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"of themselves was in a
processional march of two and two round the parish.  Ideal and real
clashed slightly as the sun lit up their figures against the green",hedges,"and creeper-laced house-fronts; for, though the whole troop
wore white garments, no two whites were alike among them.  Some
approached pure blanching; some had a",14221,14227,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"was in a
processional march of two and two round the parish.  Ideal and real
clashed slightly as the sun lit up their figures against the green
hedges and",creeper-laced,"house-fronts; for, though the whole troop
wore white garments, no two whites were alike among them.  Some
approached pure blanching; some had a bluish pallor",14232,14245,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"cadaverous tint, and to a Georgian style.

In addition to the distinction of a white frock, every woman and girl
carried in her right hand a peeled",willow,"wand, and in her left a
bunch of white flowers.  The peeling of the former, and the selection
of the latter, had been an operation of",14653,14659,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"to the distinction of a white frock, every woman and girl
carried in her right hand a peeled willow wand, and in her left a
bunch of white",flowers,".  The peeling of the former, and the selection
of the latter, had been an operation of personal care.

There were a few middle-aged and even elderly",14699,14706,Flora
tdb_tags_tess.csv,Tess of the dUrbervilles,"were turning out of the
high road to pass through a wicket-gate into the meadows, when one of
the women said--

""The Load-a-Lord!  Why,",Tess Durbeyfield,", if there isn't thy father
riding hwome in a carriage!""

A young member of the band turned her head at the exclamation.
She was a fine",16403,16419,Tess
tdb_tags_flora.csv,Tess of the dUrbervilles,"the band turned her head at the exclamation.
She was a fine and handsome girl--not handsomer than some others,
possibly--but her mobile",peony,"mouth and large innocent eyes added
eloquence to colour and shape.  She wore a red ribbon in her hair,
and was the only one of the white company",16631,16636,Flora
tdb_tags_omh.csv,Tess of the dUrbervilles,"wore a red ribbon in her hair,
and was the only one of the white company who could boast of such
a pronounced adornment.  As she looked round",Durbeyfield,"was seen
moving along the road in a chaise belonging to The Pure Drop, driven
by a frizzle-headed brawny damsel with her gown-sleeves rolled above
her elbows.  This",16851,16862,Other Male Human
tdb_tags_omh.csv,Tess of the dUrbervilles,"gown-sleeves rolled above
her elbows.  This was the cheerful servant of that establishment,
who, in her part of factotum, turned groom and ostler at times.",Durbeyfield,", leaning back, and with his eyes closed luxuriously, was
waving his hand above his head, and singing in a slow recitative--

""I've-got-a-gr't-family-vault-at-Kingsbere-",17140,17151,Other Male Human
tdb_tags_tess.csv,Tess of the dUrbervilles,"his hand above his head, and singing in a slow recitative--

""I've-got-a-gr't-family-vault-at-Kingsbere--and
knighted-forefathers-in-lead-coffins-there!""

The clubbists tittered, except the girl called",Tess,"--in whom a slow
heat seemed to rise at the sense that her father was making himself
foolish in their eyes.

""He's tired, that's all",17418,17422,Tess
tdb_tags_fauna.csv,Tess of the dUrbervilles,"himself
foolish in their eyes.

""He's tired, that's all,"" she said hastily, ""and he has got a lift
home, because our own",horse,"has to rest to-day.""

""Bless thy simplicity, Tess,"" said her companions.  ""He's got his
market-nitch.  Haw-haw!""

""Look here",17620,17625,Fauna
tdb_tags_tess.csv,Tess of the dUrbervilles,","" she said hastily, ""and he has got a lift
home, because our own horse has to rest to-day.""

""Bless thy simplicity,",Tess,","" said her companions.  ""He's got his
market-nitch.  Haw-haw!""

""Look here; I won't walk another inch with you, if you say",17671,17675,Tess
tdb_tags_tess.csv,Tess of the dUrbervilles,"""He's got his
market-nitch.  Haw-haw!""

""Look here; I won't walk another inch with you, if you say any jokes
about him!""",Tess,"cried, and the colour upon her cheeks spread over
her face and neck.  In a moment her eyes grew moist, and her glance
drooped to the ground",17821,17825,Tess
tdb_tags_tess.csv,Tess of the dUrbervilles,"her eyes grew moist, and her glance
drooped to the ground.  Perceiving that they had really pained her
they said no more, and order again prevailed.",Tess's,"pride would not
allow her to turn her head again, to learn what her father's meaning
was, if he had any; and thus she moved on with",18058,18064,Tess
tdb_tags_tess.csv,Tess of the dUrbervilles,"dancing on the green.  By the time
the spot was reached she has recovered her equanimity, and tapped her
neighbour with her wand and talked as usual.",Tess Durbeyfield,"at this time of her life was a mere vessel of
emotion untinctured by experience.  The dialect was on her tongue
to some extent, despite the village school",18402,18418,Tess
tdb_tags_omh.csv,Tess of the dUrbervilles,"would ever see her again: but to almost everybody she was a fine and
picturesque country girl, and no more.

Nothing was seen or heard further of",Durbeyfield,"in his triumphal
chariot under the conduct of the ostleress, and the club having
entered the allotted space, dancing began.  As there were no men in
the",19635,19646,Other Male Human
tdb_tags_flora.csv,Tess of the dUrbervilles,"seemed to amuse the third, and make him in no hurry to move on.  He
unstrapped his knapsack, put it, with his stick, on the",hedge-bank,",
and opened the gate.

""What are you going to do, Angel?"" asked the eldest.

""I am inclined to go and have a",21470,21480,Flora
tdb_tags_angel.csv,Tess of the dUrbervilles,".  He
unstrapped his knapsack, put it, with his stick, on the hedge-bank,
and opened the gate.

""What are you going to do,",Angel,"?"" asked the eldest.

""I am inclined to go and have a fling with them.  Why not all of
us--just for a minute",21531,21536,Angel
tdb_tags_omh.csv,Tess of the dUrbervilles,"Counterblast to Agnosticism_ before we turn in, now I
have taken the trouble to bring the book.""

""All right--I'll overtake you and",Cuthbert,"in five minutes; don't
stop; I give my word that I will, Felix.""

The two elder reluctantly left him and walked on, taking their",22099,22107,Other Male Human
tdb_tags_omh.csv,Tess of the dUrbervilles,"bring the book.""

""All right--I'll overtake you and Cuthbert in five minutes; don't
stop; I give my word that I will,",Felix,".""

The two elder reluctantly left him and walked on, taking their
brother's knapsack to relieve him in following, and the youngest
entered the field.

""",22165,22170,Other Male Human
tdb_tags_tess.csv,Tess of the dUrbervilles,"exercise it.  He took almost the first that came to
hand, which was not the speaker, as she had expected; nor did it
happen to be",Tess Durbeyfield,".  Pedigree, ancestral skeletons,
monumental record, the d'Urberville lineaments, did not help Tess in
her life's battle as yet, even to the extent of attracting",23140,23156,Tess
tdb_tags_tess.csv,Tess of the dUrbervilles,", as she had expected; nor did it
happen to be Tess Durbeyfield.  Pedigree, ancestral skeletons,
monumental record, the d'Urberville lineaments, did not help",Tess,"in
her life's battle as yet, even to the extent of attracting to her a
dancing-partner over the heads of the commonest peasantry.  So much
for Norman blood",23251,23255,Tess
tdb_tags_tess.csv,Tess of the dUrbervilles,"he must
leave--he had been forgetting himself--he had to join his companions.
As he fell out of the dance his eyes lighted on",Tess Durbeyfield,",
whose own large orbs wore, to tell the truth, the faintest aspect of
reproach that he had not chosen her.  He, too, was sorry",24156,24172,Tess
tdb_tags_flora.csv,Tess of the dUrbervilles,"was among
them.  They seemed to have quite forgotten him already.

All of them, except, perhaps, one.  This white shape stood apart
by the",hedge,"alone.  From her position he knew it to be the pretty
maiden with whom he had not danced.  Trifling as the matter was, he
yet instinctively felt",24884,24889,Flora
tdb_tags_tess.csv,Tess of the dUrbervilles,"However, it could not be helped, and turning, and bending himself to
a rapid walk, he dismissed the subject from his mind.



III


As for",Tess Durbeyfield,", she did not so easily dislodge the incident
from her consideration.  She had no spirit to dance again for a long
time, though she might have had",25403,25419,Tess
tdb_tags_fauna.csv,Tess of the dUrbervilles,"a cradle upon a stone
floor, to which movement a feminine voice kept time by singing, in a
vigorous gallopade, the favourite ditty of ""The Spotted",Cow,"""--


   I saw her lie do'-own in yon'-der green gro'-ove;
        Come, love!' and I'll tell",27089,27092,Fauna
tdb_tags_flora.csv,Tess of the dUrbervilles,", and an exclamation at highest vocal pitch would take the
place of the melody.

""God bless thy diment eyes!  And thy waxen cheeks!  And thy",cherry,"mouth!  And thy Cubit's thighs!  And every bit o' thy blessed body!""

After this invocation the rocking and the singing would recommence,
and the",27413,27419,Flora
tdb_tags_fauna.csv,Tess of the dUrbervilles,"And thy Cubit's thighs!  And every bit o' thy blessed body!""

After this invocation the rocking and the singing would recommence,
and the ""Spotted",Cow,""" proceed as before.  So matters stood when Tess
opened the door and paused upon the mat within it, surveying the
scene.

The interior, in spite",27575,27578,Fauna
tdb_tags_tess.csv,Tess of the dUrbervilles,"thy blessed body!""

After this invocation the rocking and the singing would recommence,
and the ""Spotted Cow"" proceed as before.  So matters stood when",Tess,"opened the door and paused upon the mat within it, surveying the
scene.

The interior, in spite of the melody, struck upon the girl's senses
with",27622,27626,Tess
tdb_tags_flora.csv,Tess of the dUrbervilles,"in spite of the melody, struck upon the girl's senses
with an unspeakable dreariness.  From the holiday gaieties of the
field--the white gowns, the",nosegays,", the willow-wands, the whirling
movements on the green, the flash of gentle sentiment towards the
stranger--to the yellow melancholy of this one-candled spectacle,",27862,27870,Flora
tdb_tags_flora.csv,Tess of the dUrbervilles,"the melody, struck upon the girl's senses
with an unspeakable dreariness.  From the holiday gaieties of the
field--the white gowns, the nosegays, the",willow-wands,", the whirling
movements on the green, the flash of gentle sentiment towards the
stranger--to the yellow melancholy of this one-candled spectacle,
what a step",27876,27888,Flora
tdb_tags_tess.csv,Tess of the dUrbervilles,"had not returned sooner, to help her mother
in these domesticities, instead of indulging herself out-of-doors.

There stood her mother amid the group of children, as",Tess,"had left
her, hanging over the Monday washing-tub, which had now, as always,
lingered on to the end of the week.  Out of that tub",28292,28296,Tess
tdb_tags_tess.csv,Tess of the dUrbervilles,"Monday washing-tub, which had now, as always,
lingered on to the end of the week.  Out of that tub had come the day
before--",Tess,"felt it with a dreadful sting of remorse--the very white
frock upon her back which she had so carelessly greened about the
skirt on the damping grass",28452,28456,Tess
tdb_tags_flora.csv,Tess of the dUrbervilles,"Tess felt it with a dreadful sting of remorse--the very white
frock upon her back which she had so carelessly greened about the
skirt on the damping",grass,"--which had been wrung up and ironed by her
mother's own hands.

As usual, Mrs Durbeyfield was balanced on one foot beside the tub,
the",28601,28606,Flora
tdb_tags_ofh.csv,Tess of the dUrbervilles,"she had so carelessly greened about the
skirt on the damping grass--which had been wrung up and ironed by her
mother's own hands.

As usual,",Mrs Durbeyfield,"was balanced on one foot beside the tub,
the other being engaged in the aforesaid business of rocking her
youngest child.  The cradle-rockers had done hard duty for",28681,28696,Other Female Human
tdb_tags_ofh.csv,Tess of the dUrbervilles,"nearly flat, in consequence of which a huge jerk
accompanied each swing of the cot, flinging the baby from side to
side like a weaver's shuttle, as",Mrs Durbeyfield,", excited by her
song, trod the rocker with all the spring that was left in her after
a long day's seething in the suds.

Nick-knock, nick-knock",29108,29123,Other Female Human
